time,precipitation_sum,rain_sum,et0_fao_evapotranspiration,temperature_2m_mean,temperature_2m_max,precipitation_hours,wind_speed_10m_max,wind_speed_10m_mean,vapour_pressure_deficit_max,shortwave_radiation_sum,relative_humidity_2m_mean,cloud_cover_mean,soil_moisture_0_to_100cm_mean,soil_moisture_0_to_7cm_mean,soil_moisture_28_to_100cm_mean,soil_moisture_7_to_28cm_mean
1981-02-26,0.4,0.4,3.23,19.2,23.8,1.0,12.6,6.8,1.86,12.65,50,100,0.151,0.052,0.154,0.174
1981-02-27,0.0,0.0,3.47,18.6,23.9,0.0,11.0,5.4,2.14,16.46,50,72,0.151,0.048,0.154,0.173
1981-02-28,0.0,0.0,4.04,17.5,24.1,0.0,15.8,8.1,1.91,20.05,62,11,0.15,0.046,0.154,0.172
1981-03-01,0.0,0.0,3.5,17.4,25.1,0.0,17.0,8.3,2.06,15.91,65,43,0.15,0.045,0.154,0.171
1981-03-02,5.1,5.1,3.0,17.4,22.2,7.0,25.9,14.1,1.5,12.59,73,99,0.15,0.055,0.154,0.17
1981-03-03,14.7,14.7,2.56,14.4,17.2,15.0,26.9,15.8,0.76,16.78,81,48,0.166,0.271,0.154,0.172
1981-03-04,0.7,0.7,2.67,13.7,18.5,4.0,15.5,9.5,1.04,15.7,76,26,0.169,0.287,0.154,0.183
1981-03-05,5.0,5.0,2.14,12.6,17.8,5.0,30.0,15.1,0.8,11.76,75,65,0.17,0.286,0.154,0.188
1981-03-06,1.6,1.6,2.75,11.9,16.2,3.0,21.6,11.6,0.95,17.95,73,31,0.173,0.295,0.154,0.198
1981-03-07,0.0,0.0,2.74,13.4,18.5,0.0,10.9,6.8,1.2,15.3,68,61,0.172,0.264,0.154,0.203
1981-03-08,0.0,0.0,4.31,15.2,22.7,0.0,12.1,9.0,1.84,23.34,61,2,0.17,0.228,0.154,0.204
1981-03-09,0.0,0.0,4.26,16.0,23.8,0.0,10.4,5.6,1.97,23.39,64,0,0.167,0.191,0.154,0.203
1981-03-10,0.0,0.0,4.41,16.5,24.0,0.0,10.8,6.2,2.08,23.59,64,6,0.164,0.158,0.154,0.202
1981-03-11,0.0,0.0,4.69,17.2,25.1,0.0,12.3,7.2,2.4,23.55,57,1,0.162,0.127,0.154,0.201
1981-03-12,0.0,0.0,4.9,17.2,24.7,0.0,15.4,7.9,2.38,23.73,52,0,0.16,0.099,0.154,0.199
1981-03-13,0.0,0.0,4.81,16.2,24.3,0.0,13.4,7.2,2.39,23.76,49,51,0.158,0.078,0.154,0.197
1981-03-14,0.0,0.0,4.35,16.5,23.2,0.0,10.7,5.9,2.14,22.09,47,99,0.156,0.065,0.154,0.195
1981-03-15,0.0,0.0,4.08,18.5,26.2,0.0,10.0,6.4,2.77,18.24,43,91,0.155,0.056,0.154,0.193
1981-03-16,0.0,0.0,5.15,20.1,27.8,0.0,14.1,7.0,3.06,22.31,41,72,0.154,0.051,0.154,0.191
1981-03-17,0.0,0.0,5.85,20.0,28.2,0.0,15.1,9.3,3.41,23.61,33,32,0.154,0.047,0.154,0.189
1981-03-18,0.0,0.0,5.26,20.2,28.6,0.0,10.6,5.3,3.43,25.06,37,23,0.153,0.045,0.154,0.187
1981-03-19,0.0,0.0,5.85,21.1,29.6,0.0,17.4,8.8,3.53,23.51,36,74,0.153,0.044,0.154,0.185
1981-03-20,0.0,0.0,4.76,18.9,24.3,0.0,19.2,10.2,2.33,20.17,45,71,0.152,0.044,0.154,0.183
1981-03-21,0.0,0.0,4.98,18.5,24.6,0.0,17.0,8.1,2.37,24.96,53,7,0.152,0.044,0.154,0.182
1981-03-22,0.0,0.0,6.24,20.8,29.1,0.0,12.9,9.8,3.61,25.69,31,1,0.152,0.043,0.154,0.18
1981-03-23,0.0,0.0,6.58,22.2,31.0,0.0,14.6,9.9,4.05,24.95,27,52,0.151,0.042,0.154,0.179
1981-03-24,0.0,0.0,6.06,21.9,30.2,0.0,15.4,7.2,3.77,25.76,33,0,0.151,0.042,0.154,0.177
1981-03-25,0.0,0.0,6.2,23.3,32.4,0.0,13.4,7.0,4.3,25.82,32,0,0.151,0.041,0.154,0.176
1981-03-26,0.0,0.0,7.14,22.3,30.6,0.0,26.8,13.9,3.76,25.93,34,10,0.15,0.041,0.154,0.174
1981-03-27,0.0,0.0,5.24,16.5,21.2,0.0,24.0,14.8,1.87,24.82,47,2,0.15,0.041,0.154,0.173
1981-03-28,0.0,0.0,5.02,15.8,21.8,0.0,13.3,7.8,2.03,26.18,45,1,0.15,0.042,0.154,0.172
1981-03-29,0.0,0.0,5.52,17.6,24.9,0.0,13.7,7.5,2.66,26.63,39,0,0.15,0.041,0.154,0.171
1981-03-30,0.0,0.0,5.97,18.8,26.9,0.0,20.0,10.1,2.94,26.57,41,0,0.149,0.041,0.154,0.17
1981-03-31,0.0,0.0,5.88,20.5,29.2,0.0,14.2,7.8,3.44,26.52,39,4,0.149,0.041,0.154,0.169
1981-04-01,0.0,0.0,6.4,22.0,31.4,0.0,17.3,8.3,3.96,26.81,39,1,0.148,0.041,0.153,0.167
1981-04-02,0.0,0.0,5.67,18.8,24.8,0.0,25.9,14.7,2.08,23.42,42,85,0.148,0.04,0.153,0.166
1981-04-03,0.0,0.0,5.49,16.6,22.3,0.0,18.4,10.5,2.21,27.32,43,20,0.148,0.041,0.153,0.165
1981-04-04,0.0,0.0,6.98,20.7,30.6,0.0,15.4,11.5,4.02,27.37,27,84,0.148,0.041,0.153,0.165
1981-04-05,0.0,0.0,7.45,25.0,35.6,0.0,14.9,10.9,5.36,26.0,22,60,0.147,0.04,0.153,0.164
1981-04-06,0.0,0.0,7.29,24.8,34.1,0.0,17.8,9.0,5.0,27.11,26,7,0.147,0.04,0.153,0.163
1981-04-07,0.0,0.0,7.71,24.7,32.7,0.0,20.5,11.7,4.5,26.29,21,32,0.147,0.04,0.153,0.162
1981-04-08,0.0,0.0,7.14,24.5,32.8,0.0,12.3,8.6,4.47,27.61,24,0,0.147,0.04,0.153,0.161
1981-04-09,0.0,0.0,7.61,25.0,34.3,0.0,16.8,9.6,5.04,28.17,22,0,0.147,0.04,0.153,0.16
1981-04-10,0.0,0.0,7.65,25.5,34.6,0.0,20.0,9.9,4.91,27.3,21,9,0.146,0.04,0.153,0.159
1981-04-11,0.0,0.0,6.93,25.6,34.2,0.0,15.0,8.2,4.59,26.51,27,68,0.146,0.04,0.153,0.158
1981-04-12,0.0,0.0,6.2,26.4,34.0,0.0,19.3,9.2,4.54,19.44,30,88,0.146,0.04,0.153,0.158
1981-04-13,0.0,0.0,7.65,27.0,34.9,0.0,19.0,9.9,4.84,27.12,29,72,0.146,0.04,0.153,0.157
1981-04-14,0.0,0.0,7.29,26.1,34.9,0.0,13.7,8.1,5.19,27.57,23,40,0.146,0.039,0.153,0.156
1981-04-15,0.0,0.0,6.47,26.6,34.8,0.0,15.9,7.4,5.07,22.67,24,92,0.146,0.039,0.153,0.156
1981-04-16,0.0,0.0,4.76,25.9,31.7,0.0,13.6,7.9,3.8,13.97,28,77,0.146,0.04,0.153,0.155
1981-04-17,0.2,0.2,7.09,26.4,33.9,1.0,19.4,10.6,4.38,25.16,37,41,0.145,0.04,0.153,0.154
1981-04-18,0.0,0.0,7.49,24.2,30.6,0.0,19.6,12.5,3.63,28.25,33,19,0.145,0.04,0.153,0.154
1981-04-19,0.0,0.0,6.84,22.8,30.0,0.0,18.3,8.9,3.48,28.43,37,0,0.145,0.04,0.153,0.153
1981-04-20,0.0,0.0,7.02,22.2,29.6,0.0,20.9,10.2,3.4,28.72,32,0,0.145,0.04,0.152,0.153
1981-04-21,0.0,0.0,6.07,20.1,26.2,0.0,18.2,9.9,2.53,27.75,41,9,0.144,0.04,0.152,0.152
1981-04-22,9.4,9.4,3.75,17.9,22.4,11.0,22.1,10.8,1.64,17.97,62,80,0.146,0.07,0.152,0.152
1981-04-23,0.5,0.5,4.39,18.4,22.6,3.0,9.9,4.9,1.54,24.47,67,58,0.152,0.152,0.152,0.151
1981-04-24,0.0,0.0,6.44,22.9,32.1,0.0,16.1,9.6,3.91,28.68,50,0,0.149,0.118,0.152,0.151
1981-04-25,0.0,0.0,6.85,25.3,34.6,0.0,15.6,8.3,4.66,28.79,40,29,0.147,0.077,0.152,0.151
1981-04-26,0.0,0.0,7.79,26.4,34.5,0.0,18.7,11.2,4.53,28.58,36,43,0.145,0.052,0.152,0.151
1981-04-27,0.0,0.0,7.4,24.7,32.3,0.0,24.6,13.2,3.74,27.71,39,29,0.144,0.044,0.152,0.15
1981-04-28,0.0,0.0,6.98,23.5,31.9,0.0,21.8,13.1,3.76,27.71,48,6,0.144,0.043,0.152,0.15
1981-04-29,0.0,0.0,7.08,22.7,30.2,0.0,23.2,13.6,3.25,28.79,44,1,0.144,0.042,0.152,0.149
1981-04-30,0.4,0.4,6.76,22.3,30.4,2.0,17.3,9.8,3.43,28.9,43,6,0.144,0.042,0.152,0.149
1981-05-01,0.9,0.9,6.33,23.7,30.1,4.0,13.8,9.2,3.28,26.57,43,40,0.144,0.05,0.152,0.148
1981-05-02,0.2,0.2,6.18,23.4,30.0,2.0,21.6,9.6,3.12,25.54,45,21,0.144,0.047,0.152,0.148
1981-05-03,0.0,0.0,7.41,24.0,31.3,0.0,22.7,13.5,3.41,28.9,43,0,0.143,0.043,0.152,0.147
1981-05-04,0.0,0.0,7.39,24.3,31.7,0.0,19.8,12.0,3.56,29.18,40,0,0.143,0.041,0.152,0.147
1981-05-05,0.0,0.0,7.39,24.0,32.2,0.0,20.1,9.9,3.83,29.8,35,0,0.143,0.04,0.152,0.147
1981-05-06,0.0,0.0,7.46,24.3,32.6,0.0,18.1,9.7,4.1,29.95,36,27,0.143,0.04,0.152,0.146
1981-05-07,0.0,0.0,7.7,24.3,32.4,0.0,22.9,12.6,3.85,29.73,39,30,0.143,0.04,0.152,0.146
1981-05-08,0.0,0.0,7.41,24.2,32.2,0.0,19.0,10.6,3.83,29.78,40,0,0.143,0.04,0.152,0.145
1981-05-09,0.0,0.0,8.06,26.6,35.8,0.0,22.5,9.3,5.25,29.88,30,0,0.143,0.039,0.152,0.145
1981-05-10,0.0,0.0,8.33,27.3,36.0,0.0,17.3,10.8,5.07,29.88,28,18,0.142,0.039,0.152,0.145
1981-05-11,0.0,0.0,8.48,26.7,34.0,0.0,21.8,14.4,4.1,29.37,34,26,0.142,0.039,0.151,0.144
1981-05-12,0.0,0.0,6.95,25.9,32.3,0.0,16.5,11.9,3.68,26.05,43,57,0.142,0.039,0.151,0.144
1981-05-13,0.0,0.0,7.54,26.4,35.3,0.0,20.8,10.1,4.94,29.76,44,3,0.142,0.039,0.151,0.144
1981-05-14,0.0,0.0,7.76,25.2,32.5,0.0,21.4,13.0,3.65,29.56,41,21,0.141,0.039,0.151,0.143
1981-05-15,0.0,0.0,7.26,21.9,27.9,0.0,26.5,15.5,2.81,30.47,47,1,0.141,0.039,0.151,0.143
1981-05-16,0.0,0.0,6.86,21.5,27.8,0.0,25.3,16.9,2.59,29.55,53,1,0.141,0.039,0.151,0.143
1981-05-17,0.0,0.0,6.69,22.7,29.8,0.0,13.5,9.5,3.23,30.0,50,0,0.141,0.039,0.151,0.142
1981-05-18,0.0,0.0,7.33,25.7,34.0,0.0,17.4,8.2,4.34,30.18,42,0,0.141,0.039,0.151,0.142
1981-05-19,0.0,0.0,8.2,26.5,35.1,0.0,21.7,10.6,4.86,30.48,33,0,0.141,0.039,0.151,0.142
1981-05-20,0.0,0.0,7.91,24.8,31.9,0.0,19.6,12.2,3.95,30.43,37,38,0.141,0.039,0.151,0.141
1981-05-21,0.0,0.0,7.52,24.5,31.2,0.0,18.6,10.7,3.56,30.09,36,22,0.141,0.039,0.151,0.141
1981-05-22,0.0,0.0,7.7,24.9,32.7,0.0,16.6,9.6,4.09,30.53,33,0,0.141,0.039,0.151,0.141
1981-05-23,0.0,0.0,7.82,25.1,33.1,0.0,19.2,10.5,4.22,30.48,34,2,0.141,0.039,0.151,0.14
1981-05-24,0.0,0.0,7.67,25.9,34.1,0.0,18.9,9.5,4.63,30.4,37,2,0.141,0.039,0.151,0.14
1981-05-25,0.0,0.0,7.93,26.9,34.9,0.0,18.0,10.8,4.55,30.22,40,13,0.141,0.039,0.151,0.14
1981-05-26,0.0,0.0,8.07,27.9,35.4,0.0,21.1,11.3,4.47,29.89,41,16,0.141,0.039,0.151,0.14
1981-05-27,0.0,0.0,8.28,27.2,34.6,0.0,23.3,13.5,4.47,29.94,40,13,0.141,0.039,0.151,0.139
1981-05-28,0.0,0.0,7.38,25.2,32.6,0.0,23.2,10.8,3.64,29.39,42,0,0.141,0.039,0.151,0.139
1981-05-29,0.0,0.0,7.45,25.6,32.6,0.0,20.4,10.8,3.75,29.59,44,3,0.141,0.039,0.151,0.139
1981-05-30,0.0,0.0,7.56,27.2,34.9,0.0,20.1,8.1,4.67,30.29,36,0,0.14,0.039,0.151,0.139
1981-05-31,0.0,0.0,8.43,28.4,36.1,0.0,21.6,10.7,5.17,30.48,33,0,0.14,0.039,0.15,0.138
1981-06-01,0.0,0.0,8.48,28.3,35.8,0.0,19.5,11.5,4.87,30.42,33,0,0.14,0.039,0.15,0.138
1981-06-02,0.0,0.0,8.49,28.6,36.6,0.0,19.5,10.4,5.37,30.68,33,5,0.14,0.039,0.15,0.138
1981-06-03,0.0,0.0,8.61,28.5,36.3,0.0,18.1,10.3,5.22,30.92,28,1,0.14,0.039,0.15,0.138
1981-06-04,0.0,0.0,8.27,28.6,36.3,0.0,18.2,9.9,4.9,30.3,33,0,0.139,0.038,0.15,0.137
1981-06-05,0.0,0.0,8.15,29.4,36.7,0.0,19.9,10.4,4.82,29.78,40,0,0.139,0.038,0.15,0.137
1981-06-06,0.0,0.0,8.24,30.7,39.1,0.0,19.9,9.2,5.8,29.91,38,0,0.139,0.038,0.15,0.137
1981-06-07,0.0,0.0,8.23,31.4,39.0,0.0,16.8,9.7,5.48,29.74,40,0,0.139,0.038,0.15,0.137
1981-06-08,0.0,0.0,8.32,32.0,39.7,0.0,17.3,9.5,5.67,29.78,42,0,0.139,0.038,0.15,0.137
1981-06-09,0.0,0.0,8.36,31.3,39.1,0.0,18.1,10.3,5.55,30.34,43,0,0.139,0.037,0.15,0.136
1981-06-10,0.0,0.0,8.03,29.3,36.7,0.0,19.4,12.5,4.38,30.14,50,0,0.139,0.037,0.15,0.136
1981-06-11,0.0,0.0,7.79,28.9,35.5,0.0,18.1,11.7,4.05,29.9,51,1,0.139,0.037,0.15,0.136
1981-06-12,0.0,0.0,7.14,28.8,34.6,0.0,16.9,10.9,3.54,26.7,48,18,0.139,0.037,0.15,0.136
1981-06-13,0.0,0.0,7.88,28.5,35.1,0.0,17.6,11.4,4.3,30.27,46,3,0.139,0.037,0.15,0.135
1981-06-14,0.0,0.0,7.91,28.7,35.4,0.0,16.8,11.3,4.45,30.38,47,2,0.139,0.037,0.15,0.135
1981-06-15,0.0,0.0,8.44,30.1,37.7,0.0,20.6,10.6,5.1,29.94,41,0,0.139,0.037,0.15,0.135
1981-06-16,0.0,0.0,9.22,32.8,42.0,0.0,22.1,10.6,6.96,29.98,30,1,0.139,0.036,0.15,0.135
1981-06-17,0.0,0.0,9.69,33.6,40.9,0.0,22.3,12.7,6.37,29.44,27,2,0.139,0.036,0.15,0.135
1981-06-18,0.0,0.0,9.12,32.1,39.1,0.0,23.8,14.3,5.51,28.03,37,33,0.138,0.036,0.149,0.135
1981-06-19,0.0,0.0,8.78,32.8,40.4,0.0,21.9,10.3,6.01,29.69,36,6,0.138,0.035,0.149,0.134
1981-06-20,0.0,0.0,8.99,33.2,41.1,0.0,18.4,10.8,6.57,30.03,36,1,0.138,0.035,0.149,0.134
1981-06-21,0.0,0.0,8.72,32.4,39.8,0.0,17.7,11.6,5.7,29.79,40,1,0.138,0.035,0.149,0.134
1981-06-22,0.0,0.0,8.78,32.9,40.0,0.0,16.3,11.9,5.65,29.41,40,12,0.138,0.034,0.149,0.134
1981-06-23,0.0,0.0,8.91,33.1,40.0,0.0,17.2,11.3,5.73,29.32,34,29,0.138,0.034,0.149,0.134
1981-06-24,0.0,0.0,8.46,33.7,40.0,0.0,15.9,9.9,5.62,28.65,35,57,0.138,0.034,0.149,0.133
1981-06-25,0.3,0.3,7.91,34.4,41.1,1.0,17.6,7.9,5.98,27.76,38,51,0.138,0.035,0.149,0.133
1981-06-26,1.0,1.0,7.68,34.7,42.6,1.0,17.4,6.9,6.85,27.87,41,34,0.138,0.041,0.149,0.133
1981-06-27,3.2,3.2,6.63,32.2,37.2,2.0,17.9,10.4,4.24,23.33,52,50,0.14,0.063,0.149,0.133
1981-06-28,0.1,0.1,6.54,30.9,36.4,1.0,14.6,9.8,3.9,24.59,57,48,0.14,0.067,0.149,0.133
1981-06-29,0.0,0.0,6.66,32.0,39.0,0.0,16.6,7.3,4.95,25.42,53,91,0.139,0.049,0.149,0.133
1981-06-30,4.7,4.7,5.28,30.0,35.3,10.0,11.8,7.5,3.46,21.48,64,81,0.14,0.073,0.149,0.133
1981-07-01,0.0,0.0,6.56,30.9,36.2,0.0,16.0,10.2,3.89,24.96,56,58,0.14,0.073,0.149,0.133
1981-07-02,1.3,1.3,6.79,31.6,37.9,2.0,20.0,8.0,4.61,26.2,52,46,0.139,0.054,0.149,0.133
1981-07-03,0.3,0.3,6.7,31.7,37.9,1.0,13.2,8.0,4.16,25.84,58,74,0.139,0.052,0.149,0.132
1981-07-04,0.0,0.0,7.84,34.1,40.2,0.0,19.5,8.9,5.26,27.04,45,79,0.138,0.047,0.149,0.132
1981-07-05,0.0,0.0,8.23,34.1,41.0,0.0,18.7,9.7,5.79,27.96,44,64,0.138,0.042,0.149,0.132
1981-07-06,0.0,0.0,7.54,33.2,39.3,0.0,14.1,10.1,4.86,26.22,47,37,0.138,0.041,0.149,0.132
1981-07-07,2.6,2.6,5.68,30.8,34.6,2.0,19.8,12.1,2.89,20.0,61,94,0.139,0.057,0.149,0.132
1981-07-08,0.3,0.3,7.21,31.7,38.1,1.0,16.3,9.5,4.48,27.39,55,61,0.138,0.049,0.148,0.132
1981-07-09,1.8,1.8,5.81,31.0,36.5,3.0,16.6,8.2,3.65,22.2,60,60,0.138,0.052,0.148,0.132
1981-07-10,10.0,10.0,3.06,26.5,30.9,13.0,15.5,9.8,1.79,12.95,82,96,0.145,0.15,0.148,0.132
1981-07-11,0.0,0.0,5.8,28.3,32.8,0.0,10.8,8.0,2.52,25.91,71,63,0.146,0.163,0.148,0.132
1981-07-12,0.0,0.0,6.11,29.8,34.8,0.0,15.5,6.4,3.09,26.12,67,54,0.142,0.112,0.148,0.133
1981-07-13,0.0,0.0,6.41,30.7,36.0,0.0,12.0,6.1,3.6,26.97,63,49,0.14,0.073,0.148,0.133
1981-07-14,0.6,0.6,6.94,33.2,40.2,3.0,16.3,6.7,5.52,26.0,51,43,0.138,0.053,0.148,0.132
1981-07-15,0.8,0.8,6.88,32.7,39.6,1.0,14.1,7.0,5.08,26.77,54,47,0.138,0.05,0.148,0.132
1981-07-16,2.5,2.5,6.39,31.4,38.2,2.0,18.1,8.9,4.35,24.58,60,54,0.139,0.066,0.148,0.132
1981-07-17,0.0,0.0,6.13,31.1,36.7,0.0,11.5,7.6,3.73,24.69,61,56,0.139,0.071,0.148,0.132
1981-07-18,1.0,1.0,5.68,30.9,36.6,2.0,14.1,8.0,3.59,22.21,63,76,0.138,0.059,0.148,0.132
1981-07-19,0.3,0.3,4.38,30.0,34.4,2.0,14.8,8.3,2.95,16.46,66,83,0.138,0.06,0.148,0.132
1981-07-20,7.3,7.3,5.18,30.4,36.0,2.0,11.5,8.0,3.33,20.73,66,81,0.142,0.104,0.148,0.132
1981-07-21,0.7,0.7,6.98,33.3,39.7,4.0,20.9,6.9,4.96,26.12,51,50,0.139,0.072,0.148,0.132
1981-07-22,0.0,0.0,7.08,33.5,40.1,0.0,12.8,7.6,5.35,26.4,52,63,0.138,0.054,0.148,0.132
1981-07-23,0.1,0.1,7.15,33.2,38.7,1.0,13.5,9.3,4.56,26.15,52,76,0.137,0.046,0.148,0.131
1981-07-24,0.7,0.7,5.78,31.7,35.7,4.0,22.1,8.7,3.07,21.89,61,72,0.137,0.047,0.148,0.131
1981-07-25,0.0,0.0,6.11,31.4,35.9,0.0,12.8,7.4,3.46,24.64,59,67,0.137,0.046,0.148,0.131
1981-07-26,0.0,0.0,6.91,33.1,38.6,0.0,12.6,6.8,4.94,26.05,47,39,0.137,0.043,0.148,0.131
1981-07-27,1.9,1.9,7.14,32.3,38.7,2.0,16.4,9.4,4.91,25.69,49,69,0.137,0.047,0.148,0.131
1981-07-28,3.3,3.3,5.01,30.0,34.9,3.0,14.3,8.8,3.02,19.77,68,98,0.139,0.067,0.148,0.131
1981-07-29,3.8,3.8,3.33,27.7,30.1,8.0,15.2,9.9,1.41,13.88,78,100,0.143,0.121,0.148,0.131
1981-07-30,10.7,10.7,3.05,26.4,30.1,13.0,12.7,9.6,1.51,13.34,82,97,0.151,0.241,0.148,0.133
1981-07-31,0.2,0.2,5.99,29.6,35.0,1.0,12.7,6.8,3.37,25.89,66,74,0.151,0.223,0.148,0.137
1981-08-01,0.0,0.0,6.1,31.5,37.4,0.0,6.9,4.3,4.14,26.68,62,35,0.147,0.16,0.148,0.138
1981-08-02,0.0,0.0,6.93,33.0,39.0,0.0,14.5,6.3,4.96,26.4,51,46,0.143,0.103,0.148,0.138
1981-08-03,0.0,0.0,7.24,33.2,40.9,0.0,13.2,6.7,6.08,27.11,44,60,0.139,0.061,0.147,0.138
1981-08-04,1.5,1.5,5.48,31.5,36.0,2.0,14.6,9.2,3.39,19.52,57,94,0.138,0.051,0.147,0.137
1981-08-05,0.5,0.5,5.8,31.5,36.6,1.0,12.4,7.4,3.71,23.07,61,54,0.139,0.06,0.147,0.137
1981-08-06,0.0,0.0,6.24,32.6,39.0,0.0,11.6,5.1,4.85,25.55,55,49,0.138,0.052,0.147,0.137
1981-08-07,7.9,7.9,4.05,29.0,33.1,5.0,15.5,8.3,2.37,15.95,72,89,0.143,0.118,0.147,0.137
1981-08-08,2.2,2.2,5.06,28.9,33.6,2.0,7.8,4.9,2.53,23.04,70,82,0.144,0.132,0.147,0.137
1981-08-09,0.5,0.5,5.61,30.9,35.3,2.0,11.2,4.7,3.01,24.19,67,46,0.143,0.113,0.147,0.137
1981-08-10,0.1,0.1,5.8,31.1,35.7,1.0,13.7,6.4,3.62,24.17,62,43,0.14,0.079,0.147,0.137
1981-08-11,2.1,2.1,5.72,30.7,36.4,3.0,11.4,6.6,3.96,24.53,59,19,0.139,0.07,0.147,0.136
1981-08-12,1.4,1.4,5.79,30.8,37.2,1.0,15.8,6.5,4.25,23.32,57,16,0.139,0.059,0.147,0.136
1981-08-13,3.8,3.8,5.61,29.4,35.3,5.0,15.0,8.1,3.26,23.88,66,24,0.139,0.07,0.147,0.136
1981-08-14,0.0,0.0,5.42,29.5,35.6,0.0,11.5,6.2,3.65,22.98,64,57,0.14,0.081,0.147,0.136
1981-08-15,0.0,0.0,6.47,31.8,38.6,0.0,15.6,8.5,5.06,23.76,57,43,0.138,0.055,0.147,0.136
1981-08-16,0.0,0.0,6.56,33.0,39.6,0.0,11.6,6.1,5.7,24.9,46,11,0.137,0.044,0.147,0.135
1981-08-17,0.1,0.1,6.97,32.4,38.8,1.0,15.5,10.0,5.38,24.41,49,11,0.137,0.041,0.147,0.135
1981-08-18,11.7,11.7,5.78,30.9,37.0,4.0,17.8,8.3,3.93,23.16,64,40,0.139,0.067,0.147,0.135
1981-08-19,0.6,0.6,5.81,31.3,37.0,3.0,13.8,6.1,3.79,24.07,64,25,0.147,0.179,0.147,0.135
1981-08-20,0.0,0.0,6.59,33.6,40.3,0.0,16.0,6.6,5.61,25.23,53,20,0.143,0.123,0.147,0.135
1981-08-21,9.3,9.3,5.43,30.9,37.5,7.0,11.8,8.6,3.74,21.02,65,43,0.143,0.119,0.147,0.135
1981-08-22,0.3,0.3,5.55,30.4,35.4,2.0,13.6,7.9,3.02,23.46,70,26,0.148,0.188,0.147,0.137
1981-08-23,0.0,0.0,5.72,31.1,36.8,0.0,11.4,6.4,3.57,23.81,66,40,0.144,0.135,0.147,0.137
1981-08-24,0.0,0.0,6.57,32.4,39.8,0.0,18.8,7.3,5.57,25.89,58,26,0.141,0.085,0.147,0.137
1981-08-25,0.0,0.0,6.39,32.2,39.5,0.0,20.9,7.7,4.98,24.85,60,7,0.138,0.054,0.147,0.136
1981-08-26,0.0,0.0,6.47,34.1,41.4,0.0,18.4,6.6,6.56,24.58,49,6,0.138,0.045,0.147,0.136
1981-08-27,0.0,0.0,8.12,36.3,43.5,0.0,16.1,8.9,7.71,26.1,33,2,0.137,0.041,0.147,0.136
1981-08-28,0.0,0.0,9.24,36.6,42.8,0.0,19.5,12.1,7.47,26.59,23,1,0.137,0.04,0.147,0.135
1981-08-29,0.0,0.0,7.71,34.6,42.0,0.0,20.3,11.9,6.79,22.02,37,31,0.137,0.039,0.147,0.135
1981-08-30,0.1,0.1,6.33,31.3,37.2,1.0,19.8,14.6,3.94,20.96,61,42,0.137,0.04,0.147,0.135
1981-08-31,1.6,1.6,5.82,31.1,35.7,3.0,14.5,11.9,3.55,19.82,58,27,0.136,0.044,0.146,0.135
1981-09-01,0.6,0.6,6.18,31.4,37.3,2.0,16.3,8.4,4.22,22.72,51,20,0.137,0.056,0.146,0.134
1981-09-02,1.1,1.1,6.03,31.5,37.5,4.0,17.4,7.6,4.12,22.56,53,17,0.137,0.047,0.146,0.134
1981-09-03,0.0,0.0,5.5,31.7,36.5,0.0,14.0,5.6,3.87,21.96,55,22,0.137,0.049,0.146,0.134
1981-09-04,1.1,1.1,5.81,31.4,36.3,1.0,14.1,7.3,3.77,22.26,55,18,0.137,0.048,0.146,0.134
1981-09-05,5.4,5.4,4.86,29.4,35.2,5.0,15.1,8.5,3.26,19.76,68,28,0.139,0.078,0.146,0.133
1981-09-06,11.2,11.2,3.97,26.9,32.1,7.0,12.9,7.1,1.84,18.43,80,60,0.146,0.185,0.146,0.134
1981-09-07,4.4,4.4,4.31,27.6,32.3,6.0,15.6,6.2,1.98,19.82,80,53,0.149,0.213,0.146,0.135
1981-09-08,11.2,11.2,2.47,26.1,29.8,11.0,12.7,7.1,1.5,11.13,83,93,0.158,0.313,0.146,0.148
1981-09-09,0.6,0.6,4.54,27.8,32.9,1.0,13.9,5.7,2.19,20.71,78,71,0.158,0.266,0.146,0.161
1981-09-10,4.1,4.1,5.02,27.8,32.8,3.0,14.7,8.0,2.25,23.08,78,62,0.156,0.236,0.146,0.164
1981-09-11,0.0,0.0,5.09,28.5,33.4,0.0,10.7,6.3,2.57,23.23,73,7,0.157,0.242,0.146,0.167
1981-09-12,0.0,0.0,5.67,29.7,35.7,0.0,13.8,6.6,3.62,23.58,69,10,0.153,0.186,0.146,0.168
1981-09-13,0.0,0.0,5.97,30.5,37.8,0.0,13.2,6.2,4.78,24.16,59,7,0.149,0.134,0.146,0.167
1981-09-14,0.0,0.0,6.16,30.7,38.2,0.0,9.8,6.2,5.26,24.51,47,1,0.146,0.087,0.146,0.166
1981-09-15,0.0,0.0,6.34,30.7,39.0,0.0,11.0,6.2,6.09,24.85,39,0,0.144,0.057,0.146,0.165
1981-09-16,0.0,0.0,5.66,31.0,38.2,0.0,9.7,5.6,4.91,22.81,49,12,0.143,0.045,0.146,0.163
1981-09-17,0.0,0.0,5.61,32.2,38.4,0.0,9.8,5.6,5.21,22.19,45,29,0.142,0.043,0.146,0.162
1981-09-18,0.7,0.7,6.51,31.8,39.0,2.0,20.6,9.3,5.52,22.1,46,34,0.142,0.045,0.146,0.161
